sale_first_week,game_time,game_days,bin_one,bin_two
122.6000976652922,72,7,1,0
0.0,90,3,0,2
127.37281410165427,74,3,0,0
0.0,57,4,0,0
144.61893780110864,90,4,0,2
0.0,35,3,1,3
109.60751925223312,65,2,0,2
222.96489930611932,74,2,0,0
0.0,78,3,0,2
0.0,41,5,1,1
170.9007096901689,61,5,0,3
0.0,33,3,0,1
112.8563705747095,61,6,1,2
0.0,34,3,1,3
120.09810340289559,79,3,0,2
0.0,74,3,1,2
126.6830697743563,134,5,1,2
126.05692267284329,49,4,1,2
105.59781673134725,52,6,1,0
0.0,33,4,1,2
0.0,108,5,1,3
0.0,59,1,0,0
204.1553309614426,61,5,0,1
0.0,67,4,0,2
0.0,42,6,0,2
73.25220308754311,96,6,1,3
299.7927440338443,26,4,1,1
0.0,83,5,0,3
209.63475890782092,105,3,0,1
0.0,76,3,0,1
0.0,115,6,0,0
45.702671904857155,29,4,0,3
54.491567781704504,55,5,1,0
112.21296714884602,62,3,1,1
139.4691369090464,11,3,0,3
0.0,10,1,1,2
24.620593854394414,65,4,1,3
37.4902309650666,26,4,0,0
111.48890417437767,90,5,1,1
0.0,130,5,0,2
57.06976034476932,45,6,0,2
49.061050818823006,105,5,1,1
0.0,52,4,1,1
0.0,79,2,0,2
0.0,66,5,1,1
0.0,69,5,0,3
0.0,82,2,1,1
25.976931150805385,64,5,1,2
187.7999632042207,53,4,0,1
0.0,12,4,1,1
162.33285449072395,96,5,1,2
108.06956692685989,93,2,0,1
118.66485666111649,67,5,0,2
0.0,63,3,1,0
244.90948313847497,88,5,0,0
24.22522721373086,80,5,1,1
45.06673804241716,38,6,0,2
116.60013431575209,7,7,0,1
0.0,110,4,0,1
0.0,31,4,0,2
121.94560387433577,74,3,1,2
0.0,48,5,0,2
113.58918979057415,60,5,1,1
0.0,47,7,0,2
0.0,76,6,1,1
199.39024394378993,61,5,0,2
214.5891078972477,75,5,0,2
0.0,73,4,0,0
0.0,72,6,1,2
0.0,46,4,1,3
195.52372139367992,101,1,1,2
269.6432638079117,87,5,1,3
135.5138816890207,83,5,1,1
111.59700535886341,57,4,1,0
67.40705636394472,94,5,1,0
0.0,99,3,1,2
0.0,71,7,1,1
65.99538784830871,58,4,1,2
86.73476456544505,64,4,0,1
76.41980575593331,66,5,1,2
96.20519351793759,42,4,1,3
144.97889535228975,49,6,1,2
0.0,62,3,1,2
33.17883504413791,68,3,1,0
0.0,79,3,0,1
0.0,66,5,0,3
0.0,61,2,0,2
53.03153320896486,90,4,0,2
39.379164193350036,63,6,0,1
102.67341319625733,27,5,1,1
106.3348824179878,52,6,1,1
0.0,91,6,1,2
23.66288964175186,21,4,0,3
234.43137147863422,67,4,0,2
0.0,87,4,1,1
68.29095217856883,20,7,0,2
211.442934261466,89,4,0,1
0.0,49,5,1,2
185.69416569113557,75,3,1,2
44.47003972225883,30,5,1,2
0.0,82,5,1,1
174.72553886585234,49,4,1,1
241.3456964609689,76,4,1,3
93.07704363975154,60,6,0,1
0.0,43,6,0,3
0.0,29,3,1,2
148.22102145563207,54,4,0,3
0.0,144,4,1,1
0.0,35,3,1,2
121.73653563061005,119,6,0,0
157.84739739327236,51,4,0,2
73.4250170101721,87,3,0,1
123.12059245247539,98,3,1,1
242.54974862057549,78,5,1,2
45.92356932597633,85,5,1,2
87.46050267690188,136,1,1,1
0.0,7,3,0,1
27.839181958087195,46,5,1,2
157.05794922333558,56,5,1,2
0.0,32,5,1,2
142.85707281051117,94,5,0,3
92.5162065239274,58,5,1,2
0.0,22,4,1,1
132.55772245519572,57,5,1,1
116.04833899265647,89,5,1,2
181.08595643937218,43,2,1,2
125.27924420406448,99,4,0,2
0.0,82,4,1,2
166.961113776657,58,3,1,0
0.0,96,2,1,0
156.59475944008665,108,7,1,2
139.94028439184927,44,6,0,2
179.96280165093242,124,3,0,1
20.823960051223054,63,6,1,1
153.6566484758999,49,4,0,2
182.52958613489253,29,5,1,1
100.68522051036591,77,1,0,2
0.0,75,3,1,2
0.0,104,7,0,2
0.0,88,5,1,3
0.0,68,6,1,0
109.94862278577787,98,5,0,0
188.07391989829168,91,5,1,1
37.749341900207256,77,4,1,2
133.8532693125272,69,2,1,1
0.0,19,2,1,2
91.13897167098679,71,5,0,1
235.88613025787024,19,4,0,3
235.45573606304833,84,5,1,2
212.3655303421849,63,5,0,2
140.84266946509547,66,2,1,1
118.0758176656444,31,5,1,3
78.74280393657803,34,6,0,2
0.0,28,3,1,0
237.73026432092743,56,5,1,1
135.09112203548284,108,5,0,0
189.28747521018633,82,5,0,0
0.0,48,2,1,2
155.66605015581092,64,5,0,3
0.0,40,5,0,2
102.44363443798169,141,5,0,0
132.23240716805628,24,5,1,1
0.0,64,5,1,3
42.04942427017036,134,3,1,1
210.32287987803969,82,4,1,2
192.2321250275538,50,5,1,0
0.0,27,5,0,3
0.0,65,5,1,2
0.0,57,4,0,1
173.13386914080868,70,7,1,1
0.0,71,4,1,2
111.94993554092449,24,7,1,1
65.13589865611868,78,5,0,1
118.7165850808334,95,4,0,1
218.05685877943813,23,6,1,2
89.11437272874878,84,6,1,1
149.11890677613798,63,4,1,3
163.4445662553349,65,3,0,1
0.0,54,6,1,2
55.491061502360935,31,4,1,1
217.67102320040016,72,4,0,1
0.0,91,2,0,2
211.47668501519792,105,6,0,1
0.0,51,5,0,2
0.0,70,4,0,2
47.72031379605596,47,5,1,2
122.0127138685072,40,5,1,2
145.53671690939996,47,2,1,1
57.33226238189995,57,2,1,1
154.35979389558744,78,5,0,2
0.0,94,3,0,2
0.0,85,4,1,2
0.0,64,5,1,1
234.09096100705415,45,5,1,0
152.98793050302268,1,5,0,1
117.08352752296099,122,5,0,1
0.0,65,4,1,1
0.0,72,4,1,0
0.0,112,3,0,2
235.38666615637902,51,3,0,2
261.19276527428883,72,5,1,1
0.0,125,3,0,2
202.75167082310546,97,5,0,2
127.29451571453235,31,6,0,1
0.0,12,5,1,3
155.66838283746793,84,4,1,2
0.0,62,5,0,1
0.0,38,6,0,2
0.0,103,4,1,0
0.0,87,5,0,2
0.0,71,3,1,3
0.0,24,4,0,1
121.61915327518038,65,6,0,2
0.0,127,5,0,2
0.0,36,3,1,1
0.0,94,4,1,3
218.38953836913356,102,3,0,3
68.47726168620156,80,5,1,2
149.78751567264712,130,4,1,1
136.29032502016747,91,3,1,1
56.83883165559263,71,4,1,0
0.0,63,3,0,0
97.98417003911524,106,1,0,2
0.0,23,6,0,2
110.33805147809997,89,3,1,2
0.0,59,4,1,1
227.27861877968326,63,3,0,1
170.63456151001154,43,4,0,0
0.0,122,3,1,1
101.33274015027634,79,4,1,2
120.83724793753689,70,3,0,1
174.39664860109343,93,4,0,2
39.43988091051021,85,3,1,1
204.25785520438143,55,3,1,3
0.0,73,3,1,1
0.0,79,4,1,0
174.70947664600402,79,5,1,2
0.0,80,4,1,1
27.373166643084303,72,5,1,3
0.0,88,4,0,2
47.31706761300556,25,5,0,1
158.8346822462588,53,5,0,1
0.0,87,6,0,1
107.4753445923449,50,5,0,0
0.0,89,5,0,2
0.0,68,4,0,3
88.37086845871144,61,3,0,1
184.55340759410745,74,3,1,2
0.0,108,6,1,2
0.0,90,5,0,1
0.0,15,3,0,2
219.55162600347,78,6,0,1
0.0,98,7,1,1
174.76289335105247,31,5,0,2
53.88461124271997,54,5,1,1
271.78821845967474,69,5,0,2
100.05029731251688,104,4,1,2
149.2263347837854,140,3,1,1
10.977820772475283,21,3,0,1
0.0,58,4,0,2
67.32128240908517,88,6,0,0
0.0,102,4,1,3
122.91099943806259,68,3,0,1
0.0,46,2,1,1
0.0,109,5,1,1
0.0,49,4,1,0
0.0,74,2,1,2
0.0,59,3,1,1
0.0,48,4,0,2
0.0,48,3,1,2
187.1836117993009,58,5,0,1
224.54723835402814,109,3,1,1
0.0,97,6,1,1
13.481141138737968,48,5,1,1
157.9298477961003,79,3,1,2
168.1538154909174,78,3,1,1
0.0,100,5,0,3
0.0,104,2,0,1
37.35131092645791,59,5,0,2
139.46273926840198,81,4,1,0
119.33584502762456,128,4,0,2
115.01937199899331,40,4,0,0
171.1572310662808,106,6,1,3
0.0,19,4,1,2
70.9172848574866,99,4,0,1
154.17116129149827,53,4,1,1
180.26556156400596,84,3,0,1
215.0022983265426,61,3,0,2
165.07232993704403,47,3,1,3
42.712919657859004,50,5,1,2
123.14918033926838,83,3,0,2
73.15426560866709,62,4,0,2
110.71074944437498,94,5,1,1
0.0,89,4,1,1
0.0,36,5,1,0
0.0,78,2,0,1
127.10645802456676,92,4,1,2
0.0,22,4,1,1
156.61894529323737,64,2,1,0
36.382325828917075,51,5,1,0
237.11541559617763,56,3,0,2
0.0,73,3,0,1
108.66021897409398,30,3,1,2
0.0,96,5,1,2
270.1141599700716,68,3,0,1
147.25486419362517,56,4,1,2
0.0,59,2,1,0
0.0,86,4,1,0
188.15986608064296,83,4,1,2
223.7365327333124,35,5,1,2
0.0,124,2,1,2
0.0,110,5,1,0
0.0,39,6,0,2
0.0,51,6,1,1
67.86873365552393,70,6,1,3
0.0,94,6,0,3
138.98389856483507,87,5,1,1
0.0,47,5,0,1
0.0,101,6,0,1
0.0,130,4,0,2
160.43576934118573,38,4,0,1
0.0,84,6,1,1
128.88371549471435,117,5,1,2
85.92128709610083,47,5,0,2
114.210685576117,73,5,1,3
70.00254876564762,55,4,1,2
0.0,57,4,1,1
0.0,29,6,1,0
187.85459137035696,11,4,1,1
202.3075727767931,88,6,1,2
0.0,63,4,1,2
0.0,112,4,0,2
0.0,88,5,1,0
0.0,61,3,1,2
0.0,68,4,0,1
0.0,65,4,0,3
72.3794353194817,80,6,1,1
125.43295461734154,37,5,0,1
0.0,56,5,0,2
33.10672685791519,66,6,0,1
189.63254218551668,108,6,1,2
104.77974831669547,98,3,0,1
0.0,105,5,0,2
0.0,28,2,0,2
267.0075873735352,111,6,1,3
0.0,27,3,1,2
0.0,49,5,0,1
123.42107895432525,105,6,1,0
0.0,68,6,0,1
154.74992763462933,85,4,1,1
0.0,118,6,0,2
0.0,111,5,0,1
268.15855769611596,14,6,0,1
195.19713561611906,50,5,1,2
327.8261528462757,68,6,1,1
0.0,100,5,0,2
172.2907202987223,55,6,0,3
48.392066549514,22,4,1,0
160.72171991058414,66,2,0,1
192.141836780752,95,4,0,1
0.0,38,5,1,1
0.0,47,3,0,2
0.0,77,7,0,2
0.0,32,4,0,1
0.0,66,6,0,0
111.88322308960755,125,6,1,1
0.0,62,3,0,1
0.0,31,4,0,2
228.39830823742687,34,6,1,2
66.76721316204525,61,6,1,3
0.0,120,5,0,0
84.83471950374442,98,5,1,1
101.07157481994017,6,3,0,0
139.32892592480334,100,6,1,1
0.0,81,6,0,1
0.0,54,2,1,1
74.93502548353031,6,6,0,1
11.256050779014771,113,6,0,2
166.93505774449653,55,5,1,2
0.0,115,6,1,1
0.0,112,4,1,2
208.00676444627481,73,3,1,2
0.0,85,6,0,3
0.0,45,4,1,1
115.43329894261899,125,4,1,1
0.0,72,4,0,2
0.0,143,4,0,1
178.72646836796588,40,5,0,1
0.0,52,7,1,2
144.04364694215303,48,3,1,0
0.0,50,2,0,2
0.0,83,4,0,1
0.0,70,3,0,3
180.7941762503458,91,3,1,3
95.2952805781774,89,5,0,3
0.0,57,4,1,1
206.0833707814954,83,5,0,3
24.614359812279247,41,4,1,2
191.7863893030234,108,7,0,1
0.0,69,3,1,2
179.57869318709044,33,5,0,2
269.1332972853401,53,3,1,3
146.571613834585,105,3,1,3
178.6060618564801,79,3,1,3
217.83272232804276,74,5,1,2
211.32794572179063,73,3,1,2
0.0,84,6,1,0
0.0,76,3,0,1
162.2188411777616,94,5,1,2
235.00060628950456,50,4,1,2
0.0,103,3,0,1
0.0,40,4,1,0
113.49208916150484,115,4,0,3
201.5093889744419,112,2,0,3
223.3565420012023,97,4,0,2
0.0,59,4,0,1
71.98096312533065,66,4,0,2
0.0,35,4,1,2
0.0,76,4,0,2
0.0,114,5,1,1
127.75727791450755,44,3,1,3
138.58265413952824,70,5,0,1
100.90484433614026,87,5,0,1
0.0,66,4,1,2
0.0,81,4,1,2
0.0,94,2,1,3
50.81316379571027,72,5,1,2
219.86497834425063,27,4,0,0
151.476808940986,64,5,1,1
78.73044944639354,35,3,1,2
0.0,144,3,1,1
74.82214285273042,26,5,1,3
146.07250762108117,22,5,1,1
0.0,47,4,0,2
0.0,44,5,0,0
0.0,66,2,1,1
254.99296467624836,77,5,0,1
0.0,55,3,0,1
176.22353016307693,10,6,0,0
0.0,83,6,1,1
44.57860272204984,72,2,0,0
0.0,50,5,0,1
88.90000299779766,55,3,0,3
75.44422201923621,34,4,1,1
0.0,84,6,1,3
164.3395857162956,64,4,0,2
0.0,100,2,0,1
0.0,82,4,1,1
0.0,86,7,1,1
88.7533825585883,72,5,0,0
175.3148475594362,72,5,1,1
80.40492507541234,45,3,1,1
0.0,79,4,1,2
98.86334229607601,60,2,0,1
0.0,12,3,1,2
157.03426119863522,57,3,0,0
234.6626277045297,115,4,0,1
206.81594541918105,44,4,1,2
0.0,87,2,0,3
182.4154363887655,116,3,1,2
0.0,136,6,0,1
0.0,59,5,0,2
133.2979135477222,67,3,1,2
121.6291696772493,70,3,0,2
118.40135327092392,49,3,0,1
131.92890015532055,68,2,1,2
74.56911951098886,51,6,1,1
0.0,64,5,1,0
28.801326061572297,85,4,1,2
0.0,81,4,0,2
0.0,57,6,1,2
117.95908401095667,104,4,0,2
106.4772141015224,47,4,0,2
0.0,50,5,1,0
0.0,59,4,1,2
0.0,72,5,1,2
217.3816989060395,99,2,0,1
0.0,90,4,0,1
102.00808526868134,48,4,1,1
0.0,112,4,0,2
0.0,58,4,0,2
249.91631850075248,70,5,0,2
0.0,67,5,1,1
220.34728017598044,49,7,1,2
186.83782370526728,38,4,0,3
115.97223459009778,41,3,0,3
0.0,22,3,0,0
71.78415587047455,69,5,0,1
126.73700469400997,76,5,1,3
63.02490374084276,72,6,0,1
181.31868097460364,52,4,0,3
0.0,55,5,0,1
189.66561319946067,50,3,1,2
129.10721856091635,82,5,1,1
183.83103122654904,82,1,1,3
0.0,15,7,0,2
112.99714718701227,66,4,0,1
0.0,41,5,0,0
312.7418408932563,38,3,1,0
174.12440599191038,98,4,1,3
149.36276672560246,83,2,0,1
0.0,57,5,0,2
51.371047042474856,67,3,0,2
228.01067438431,84,5,1,3
192.49363607044305,47,5,1,2
0.0,81,5,0,1
0.0,104,4,0,2
179.07910797927155,116,1,0,0
166.24742134622647,84,2,1,2
0.0,78,5,0,1
206.3696188176391,56,3,1,1
138.9237545301944,85,1,0,0
130.1125917000847,47,3,1,2
143.85682584168532,104,4,1,1
0.0,54,6,0,3
0.0,83,2,0,1
0.0,101,4,1,2
0.0,69,2,1,2
188.86525529101436,77,5,0,1
0.0,101,5,0,2
135.2369740602083,44,6,1,1
0.0,85,4,1,0
0.0,82,5,1,2
0.0,54,4,0,2
254.46839898236908,114,7,0,1
186.4681445819139,28,4,1,0
0.0,93,6,0,2
302.63034195913986,61,3,1,0
0.0,92,6,1,2
122.50351026553702,116,4,1,1
165.92721417358553,80,3,0,1
125.85503434690979,45,4,0,3
108.46764473946256,104,4,1,1
170.94652221994414,71,4,0,3
109.7760614746702,76,6,1,2
107.83319969321462,68,3,0,1
0.0,58,2,0,2
0.0,85,5,1,1
0.0,93,5,0,2
78.58271235508958,66,4,0,1
96.8840298191012,92,4,0,0
76.91968629940246,40,2,0,2
235.56213556013367,84,5,1,2
161.44885589632625,73,6,0,2
0.0,76,6,1,1
0.0,37,4,0,2
107.9282947840236,82,7,1,2
84.99892971138901,71,4,0,1
0.0,98,4,1,1
0.0,116,3,1,3
0.0,81,2,1,2
175.55002039366576,48,5,1,2
0.0,53,3,0,0
128.08043990682708,32,4,1,2
160.97994265613465,29,4,0,1
0.0,72,4,0,1
240.95784024493423,59,4,1,2
61.569183728501486,101,5,1,2
98.17383751779005,43,5,1,1
276.96289853952146,10,4,0,2
84.42974976319985,45,4,1,1
0.0,60,4,0,3
70.09930554160658,66,6,0,2
322.1607398503875,34,7,1,2
0.0,30,3,0,1
112.41654049402115,41,5,1,3
0.0,69,3,1,1
0.0,85,5,1,1
145.64395059397384,20,5,0,0
0.0,96,6,1,0
0.0,63,3,1,0
0.0,39,6,1,1
0.0,41,6,1,1
0.0,43,5,0,2
0.0,96,4,1,3
69.5722969872825,99,4,0,3
0.0,86,5,1,0
0.0,69,3,1,2
95.04764479445599,60,3,1,1
0.0,101,4,1,0
168.13785417894147,67,4,1,2
213.60612361648998,94,5,1,2
218.9064827634479,97,4,1,2
0.0,117,6,1,2
0.0,79,4,0,0
127.36957416682925,22,4,1,2
0.0,33,4,0,0
112.6630789306821,59,5,1,0
158.22421240262486,110,3,1,1
0.0,70,5,1,1
0.0,105,6,1,1
11.208353233523667,66,6,0,1
263.94023352368407,63,5,0,3
151.61595578770437,56,5,1,1
107.98715341423514,110,5,0,3
80.9153316215646,93,5,1,1
0.0,76,5,0,0
0.0,128,5,0,1
135.95408715040273,80,2,1,1
103.74942775919266,92,4,1,1
29.438550977189237,71,6,0,1
126.02122303269599,16,4,1,1
117.42938645134335,81,4,1,1
169.2259252013961,89,5,1,1
0.0,82,6,1,2
0.0,79,5,1,2
169.22972674198977,95,1,1,1
80.45022359700849,71,5,0,2
0.0,52,6,1,1
0.0,93,5,1,0
0.0,59,3,1,1
0.0,59,4,1,1
113.87606179661513,80,7,1,1
107.14486632561511,78,4,0,2
206.15913288418267,94,6,1,3
0.0,53,5,0,2
125.36874546574741,108,5,1,2
114.5685665335747,54,2,1,0
0.0,57,5,0,1
150.3484148515643,98,6,0,2
218.5060822208187,57,3,1,1
0.0,76,4,1,1
216.29008653002916,16,6,0,2
90.11248400225486,36,4,0,2
0.0,148,5,1,1
0.0,28,5,0,1
0.0,56,4,0,2
151.9471089663319,77,4,1,2
0.0,57,4,1,1
0.0,74,5,0,2
178.62444604268183,37,5,0,2
0.0,116,3,1,0
157.73925649731194,54,3,0,2
0.0,92,4,0,1
0.0,109,3,1,2
163.9469009112425,67,6,0,2
0.0,44,3,0,0
0.0,52,4,0,0
0.0,80,4,0,2
159.29170635574386,97,4,0,1
113.15716764242183,5,4,0,1
261.3142349732478,49,5,0,2
125.20575082292143,54,5,1,3
67.86558629923086,49,3,0,2
0.0,89,4,1,2
0.0,9,5,0,2
98.46958975072798,30,4,0,1
192.23466184724882,82,3,1,2
251.9313425208181,60,4,0,1
84.2719742549182,97,6,1,2
181.0723443120909,66,5,1,2
194.41636037814874,43,3,0,1
121.44195615605113,80,4,1,2
0.0,108,7,1,2
116.92479130666769,133,2,1,3
84.66163867611323,14,6,1,2
263.5320050688057,48,5,0,1
0.0,71,7,0,2
117.11450646513593,76,6,0,2
75.31400006346425,121,4,1,2
0.0,47,4,1,1
0.0,100,5,1,1
0.0,62,5,0,2
0.0,51,5,0,2
